time,X_value,Y_value,Z_value
1.166,0.97736,3.93338,8.71954
1.1671,0.98215,3.93338,8.71954
1.1688,0.98454,3.93098,8.71715
1.1707,0.98694,3.93098,8.71475
1.1728,0.99173,3.93098,8.71954
1.1744,0.99652,3.92858,8.72433
1.1768,0.99652,3.92619,8.72433
1.1786,0.99173,3.9214,8.72194
1.1807,0.98933,3.92379,8.71715
1.1825,0.98933,3.9214,8.71236
1.1848,0.99412,3.9214,8.71236
1.1864,0.98933,3.92619,8.71475
1.1904,0.98694,3.93338,8.71715
1.1913,0.98694,3.93577,8.71954
1.1931,0.98933,3.92858,8.71715
1.195,0.98454,3.92619,8.70996
1.1967,0.98454,3.92858,8.70756
1.1988,0.98933,3.92379,8.71475
1.2046,1.00131,3.919,8.72194
1.2047,1.0061,3.92379,8.72433
1.2047,1.0085,3.93338,8.72433
1.2066,1.01329,3.93817,8.72194
1.2086,1.01329,3.93577,8.71715
1.2105,1.00371,3.93338,8.71954
1.2131,1.00131,3.92858,8.72194
1.2143,1.00371,3.92619,8.71715
1.2167,0.99891,3.93098,8.71475
1.2372,0.99173,3.93338,8.71954
1.2373,0.99173,3.93098,8.71954
1.238,0.99652,3.92858,8.71475
1.238,0.99891,3.92379,8.71715
1.2381,0.99412,3.92619,8.72194
1.2381,0.98694,3.92858,8.72433
1.2381,0.98694,3.92858,8.72673
1.2382,0.98694,3.92858,8.72912
1.2382,0.98694,3.92619,8.72673
1.2382,0.98933,3.9214,8.71954
1.2405,0.99412,3.9214,8.70996
1.241,0.99652,3.92619,8.70996
1.2424,0.98694,3.93338,8.71715
1.2445,0.98215,3.93577,8.71954
1.2461,0.98215,3.92619,8.71954
1.2532,0.97736,3.9214,8.71954
1.2533,0.97736,3.9214,8.72433
1.2533,0.97736,3.92379,8.72912
1.2541,0.98215,3.92379,8.72912
1.2561,0.99412,3.92379,8.72194
1.2584,1.0061,3.92379,8.71715
1.2618,1.01089,3.9214,8.71475
1.2622,1.0061,3.9214,8.71236
1.264,1.00131,3.92858,8.71715
1.2659,1.00131,3.93098,8.72673
1.2698,0.99652,3.92858,8.73152
1.2731,0.99412,3.92619,8.72912
1.2733,0.99412,3.92858,8.72673
1.2754,0.99652,3.92379,8.72673
1.2764,0.99412,3.91661,8.72194
1.2779,0.99173,3.91661,8.71715
1.2816,0.98933,3.92379,8.71475
1.2817,0.97975,3.92858,8.71475
1.2838,0.97496,3.9214,8.72194
1.2854,0.97736,3.9214,8.73152
1.2879,0.98694,3.92379,8.73631
1.2903,0.99652,3.92858,8.73391
1.292,0.99891,3.92858,8.72912
1.2937,0.99891,3.92619,8.72673
1.2961,0.99652,3.92379,8.72433
1.2979,0.99412,3.9214,8.72433
1.3018,0.99412,3.9214,8.72673
1.3023,0.99412,3.92858,8.72673
1.3038,0.99173,3.93098,8.72912
1.3056,0.98454,3.93098,8.72433
1.3078,0.98454,3.92858,8.72194
1.3101,0.98933,3.92619,8.72433
1.3117,0.99891,3.92858,8.72912
1.3134,0.99891,3.93338,8.73152
1.3168,0.99652,3.93817,8.73152
1.3181,0.99652,3.93338,8.72912
1.3207,0.99412,3.92858,8.72673
1.322,0.99652,3.9214,8.72673
1.3238,1.00131,3.92619,8.72673
1.3256,1.00371,3.93338,8.73152
1.3288,0.99891,3.94056,8.73391
1.3345,0.99652,3.93577,8.72912
1.3346,1.00131,3.9214,8.72433
1.335,1.00131,3.91182,8.71475
1.3561,0.99891,3.91661,8.71475
1.3562,0.99173,3.92619,8.72433
1.3563,0.98933,3.92858,8.73152
1.3564,0.98694,3.92619,8.73152
1.3564,0.98694,3.92379,8.72912
1.3565,0.98933,3.92619,8.72912
1.3568,0.98933,3.92858,8.73391
1.3568,0.98694,3.93098,8.73152
1.3571,0.98215,3.92858,8.72673
1.3572,0.97496,3.92379,8.72673
1.3572,0.97975,3.92619,8.72673
1.3581,0.99652,3.92619,8.72912
1.36,1.01329,3.92619,8.73391
1.3614,1.01329,3.92619,8.73391
1.3633,1.00131,3.92379,8.72912
1.3652,1.00131,3.92379,8.72673
1.3679,1.0061,3.9214,8.73391
1.3696,1.01089,3.9214,8.7411
1.3718,1.0085,3.919,8.73871
1.373,1.01329,3.9214,8.72912
1.3761,1.01568,3.92858,8.72194
1.3769,1.01568,3.93577,8.72194
1.3795,1.01568,3.93577,8.72673
1.381,1.01089,3.92619,8.73391
1.3856,1.00131,3.9214,8.73391
1.3856,0.99891,3.9214,8.73152
1.3873,0.99412,3.9214,8.72433
1.3922,0.98454,3.92619,8.72194
1.3923,0.98454,3.92619,8.72673
1.393,0.98694,3.92379,8.72673
1.3959,0.99173,3.9214,8.72912
