time,ax,ay,az,atotal
2021-03-04 17:30:40.3740,0.48,1.41,0.23,1.5
2021-03-04 17:30:40.3840,0.13,0.6,-0.29,0.67
2021-03-04 17:30:40.3940,-0.24,-0.2,-0.84,0.89
2021-03-04 17:30:40.4040,-0.57,-1.03,-1.43,1.85
2021-03-04 17:30:40.4150,-0.81,-1.79,-2.08,2.86
2021-03-04 17:30:40.4240,-1.0,-2.17,-2.49,3.45
2021-03-04 17:30:40.4340,-1.18,-2.04,-2.98,3.79
2021-03-04 17:30:40.4530,-1.36,-1.55,-4.02,4.51
2021-03-04 17:30:40.4550,-1.25,-0.97,-4.76,5.01
2021-03-04 17:30:40.4630,-0.77,-0.11,-4.64,4.7
2021-03-04 17:30:40.4730,-0.12,0.6,-3.91,3.95
2021-03-04 17:30:40.4830,0.29,0.84,-3.12,3.24
2021-03-04 17:30:40.4930,0.55,0.73,-2.27,2.44
2021-03-04 17:30:40.5030,0.76,0.47,-1.51,1.75
2021-03-04 17:30:40.5140,0.92,0.0,-0.83,1.23
2021-03-04 17:30:40.5240,1.08,-0.52,-0.25,1.22
2021-03-04 17:30:40.5330,1.17,-0.91,0.21,1.49
2021-03-04 17:30:40.5540,1.17,-1.28,0.46,1.79
2021-03-04 17:30:40.5560,1.1,-1.6,0.5,2.0
2021-03-04 17:30:40.5620,0.98,-1.83,0.44,2.12
2021-03-04 17:30:40.5730,0.84,-2.04,0.27,2.22
2021-03-04 17:30:40.5830,0.67,-2.18,-0.05,2.28
2021-03-04 17:30:40.5930,0.52,-2.14,-0.46,2.24
2021-03-04 17:30:40.6030,0.39,-1.96,-0.83,2.16
2021-03-04 17:30:40.6130,0.26,-1.68,-1.11,2.03
2021-03-04 17:30:40.6240,0.1,-1.34,-1.43,1.96
2021-03-04 17:30:40.6330,-0.04,-1.04,-1.68,1.97
2021-03-04 17:30:40.6520,-0.18,-0.7,-1.8,1.93
2021-03-04 17:30:40.6540,-0.35,-0.39,-1.77,1.84
2021-03-04 17:30:40.6620,-0.54,-0.14,-1.66,1.75
2021-03-04 17:30:40.6720,-0.74,0.1,-1.32,1.51
2021-03-04 17:30:40.6820,-0.97,0.4,-0.93,1.4
2021-03-04 17:30:40.6920,-1.23,0.73,-0.58,1.54
2021-03-04 17:30:40.7020,-1.57,0.96,-0.18,1.84
2021-03-04 17:30:40.7120,-1.98,0.97,0.24,2.21
2021-03-04 17:30:40.7230,-2.36,0.74,0.47,2.51
2021-03-04 17:30:40.7320,-2.71,0.42,0.6,2.8
2021-03-04 17:30:40.7530,-2.96,0.13,0.61,3.02
2021-03-04 17:30:40.7550,-3.04,-0.02,0.57,3.09
2021-03-04 17:30:40.7610,-2.84,0.07,0.55,2.89
2021-03-04 17:30:40.7710,-2.37,0.32,0.49,2.44
2021-03-04 17:30:40.7810,-1.8,0.58,0.56,1.97
2021-03-04 17:30:40.7910,-1.27,0.78,0.65,1.62
2021-03-04 17:30:40.8010,-0.79,1.01,0.75,1.48
2021-03-04 17:30:40.8110,-0.42,1.38,0.76,1.63
2021-03-04 17:30:40.8220,-0.22,2.15,0.8,2.3
2021-03-04 17:30:40.8310,-0.07,3.23,1.03,3.39
2021-03-04 17:30:40.8510,0.31,4.5,1.1,4.64
2021-03-04 17:30:40.8530,0.84,5.17,1.23,5.38
2021-03-04 17:30:40.8600,1.27,5.16,1.32,5.47
2021-03-04 17:30:40.8710,1.52,4.92,1.52,5.36
2021-03-04 17:30:40.8810,1.6,4.34,1.82,4.97
2021-03-04 17:30:40.8910,1.55,3.38,1.88,4.16
2021-03-04 17:30:40.9010,1.38,2.2,1.51,3.0
2021-03-04 17:30:40.9110,1.22,1.11,0.89,1.87
2021-03-04 17:30:40.9200,1.12,0.13,0.17,1.14
2021-03-04 17:30:40.9310,1.05,-0.78,-0.6,1.43
2021-03-04 17:30:40.9500,0.99,-1.66,-1.34,2.35
2021-03-04 17:30:40.9520,1.0,-2.51,-1.92,3.31
2021-03-04 17:30:40.9600,1.04,-3.22,-2.42,4.16
2021-03-04 17:30:40.9700,1.12,-3.7,-2.9,4.83
2021-03-04 17:30:40.9800,1.19,-3.8,-3.32,5.18
2021-03-04 17:30:40.9900,1.26,-3.38,-3.93,5.33
2021-03-04 17:30:41.0000,1.49,-2.55,-4.2,5.13
2021-03-04 17:30:41.0110,1.69,-1.4,-4.12,4.66
2021-03-04 17:30:41.0200,1.73,-0.3,-3.63,4.03
2021-03-04 17:30:41.0300,1.57,0.6,-2.99,3.43
2021-03-04 17:30:41.0490,1.21,1.23,-2.22,2.81
2021-03-04 17:30:41.0510,0.71,1.49,-1.44,2.19
2021-03-04 17:30:41.0590,0.17,1.52,-0.77,1.71
2021-03-04 17:30:41.0690,-0.31,1.37,-0.12,1.4
2021-03-04 17:30:41.0790,-0.63,1.0,0.44,1.26
2021-03-04 17:30:41.0890,-0.74,0.49,0.78,1.18
2021-03-04 17:30:41.0990,-0.68,-0.06,1.07,1.26
2021-03-04 17:30:41.1100,-0.53,-0.5,1.17,1.37
2021-03-04 17:30:41.1190,-0.31,-0.84,1.09,1.41
2021-03-04 17:30:41.1290,-0.08,-1.13,0.85,1.41
2021-03-04 17:30:41.1480,0.08,-1.35,0.48,1.43
2021-03-04 17:30:41.1500,0.21,-1.49,0.06,1.5
2021-03-04 17:30:41.1590,0.31,-1.59,-0.31,1.64
2021-03-04 17:30:41.1690,0.38,-1.62,-0.61,1.77
2021-03-04 17:30:41.1790,0.42,-1.63,-0.9,1.9
2021-03-04 17:30:41.1890,0.44,-1.59,-1.14,2.0
2021-03-04 17:30:41.1990,0.44,-1.44,-1.3,1.98
2021-03-04 17:30:41.2090,0.43,-1.2,-1.33,1.84
2021-03-04 17:30:41.2190,0.46,-0.92,-1.22,1.59
2021-03-04 17:30:41.2280,0.46,-0.68,-0.94,1.24
2021-03-04 17:30:41.2470,0.4,-0.44,-0.61,0.85
2021-03-04 17:30:41.2500,0.27,-0.2,-0.23,0.4
2021-03-04 17:30:41.2580,0.08,-0.02,0.14,0.16
2021-03-04 17:30:41.2680,-0.17,0.11,0.47,0.51
2021-03-04 17:30:41.2790,-0.4,0.22,0.71,0.84
2021-03-04 17:30:41.2880,-0.59,0.29,0.81,1.04
2021-03-04 17:30:41.2980,-0.7,0.35,0.79,1.11
2021-03-04 17:30:41.3080,-0.72,0.38,0.7,1.07
2021-03-04 17:30:41.3190,-0.63,0.41,0.55,0.93
2021-03-04 17:30:41.3280,-0.48,0.45,0.38,0.75
2021-03-04 17:30:41.3470,-0.31,0.5,0.22,0.62
2021-03-04 17:30:41.3480,-0.12,0.52,0.11,0.54
2021-03-04 17:30:41.3570,0.02,0.49,0.06,0.49
2021-03-04 17:30:41.3670,0.14,0.41,0.06,0.43
2021-03-04 17:30:41.3780,0.19,0.29,0.14,0.37
2021-03-04 17:30:41.3870,0.25,0.25,0.29,0.45
2021-03-04 17:30:41.3970,0.31,0.43,0.36,0.64
2021-03-04 17:30:41.4070,0.39,0.99,0.44,1.15
2021-03-04 17:30:41.4170,0.48,1.67,0.74,1.88
2021-03-04 17:30:41.4270,0.64,2.51,0.65,2.67
2021-03-04 17:30:41.4470,0.77,3.05,0.56,3.19
2021-03-04 17:30:41.4490,0.8,3.31,0.48,3.43
2021-03-04 17:30:41.4570,0.74,3.62,0.46,3.72
2021-03-04 17:30:41.4670,0.68,3.72,0.6,3.82
2021-03-04 17:30:41.4770,0.61,3.31,0.74,3.44
2021-03-04 17:30:41.4870,0.45,2.6,0.62,2.71
2021-03-04 17:30:41.4970,0.23,1.67,0.25,1.7
2021-03-04 17:30:41.5080,0.02,0.69,-0.18,0.71
2021-03-04 17:30:41.5170,-0.1,-0.28,-0.68,0.74
2021-03-04 17:30:41.5270,-0.17,-1.17,-1.19,1.67
2021-03-04 17:30:41.5480,-0.29,-1.85,-1.71,2.53
2021-03-04 17:30:41.5500,-0.46,-2.26,-2.25,3.22
2021-03-04 17:30:41.5560,-0.69,-2.31,-3.0,3.84
2021-03-04 17:30:41.5660,-0.71,-1.94,-3.54,4.09
2021-03-04 17:30:41.5760,-0.56,-1.32,-3.72,3.98
2021-03-04 17:30:41.5860,-0.24,-0.68,-3.52,3.59
2021-03-04 17:30:41.5960,0.13,-0.15,-3.1,3.1
2021-03-04 17:30:41.6060,0.45,0.22,-2.49,2.53
2021-03-04 17:30:41.6160,0.69,0.49,-1.76,1.95
2021-03-04 17:30:41.6270,0.8,0.69,-1.04,1.48
2021-03-04 17:30:41.6450,0.85,0.85,-0.46,1.28
2021-03-04 17:30:41.6470,0.86,0.91,0.09,1.25
2021-03-04 17:30:41.6550,0.89,0.73,0.59,1.29
2021-03-04 17:30:41.6650,0.91,0.5,1.01,1.44
2021-03-04 17:30:41.6750,0.91,0.28,1.25,1.57
2021-03-04 17:30:41.6850,0.87,0.02,1.27,1.53
2021-03-04 17:30:41.6950,0.77,-0.22,1.14,1.39
2021-03-04 17:30:41.7050,0.61,-0.42,0.83,1.11
2021-03-04 17:30:41.7150,0.42,-0.57,0.41,0.81
2021-03-04 17:30:41.7260,0.26,-0.66,-0.1,0.71
2021-03-04 17:30:41.7440,0.16,-0.69,-0.55,0.89
2021-03-04 17:30:41.7460,0.04,-0.68,-0.94,1.16
2021-03-04 17:30:41.7550,-0.09,-0.65,-1.31,1.46
2021-03-04 17:30:41.7650,-0.18,-0.61,-1.57,1.69
2021-03-04 17:30:41.7750,-0.22,-0.51,-1.72,1.8
2021-03-04 17:30:41.7850,-0.18,-0.31,-1.78,1.81
2021-03-04 17:30:41.7950,-0.02,0.02,-1.65,1.65
2021-03-04 17:30:41.8050,0.18,0.39,-1.39,1.45
2021-03-04 17:30:41.8150,0.37,0.66,-1.13,1.35
2021-03-04 17:30:41.8260,0.48,0.77,-0.86,1.25
2021-03-04 17:30:41.8460,0.56,0.72,-0.61,1.09
2021-03-04 17:30:41.8480,0.59,0.56,-0.44,0.92
2021-03-04 17:30:41.8540,0.56,0.3,-0.43,0.76
2021-03-04 17:30:41.8640,0.44,0.05,-0.52,0.68
2021-03-04 17:30:41.8740,0.3,-0.18,-0.62,0.71
2021-03-04 17:30:41.8840,0.14,-0.45,-0.74,0.87
2021-03-04 17:30:41.8940,-0.03,-0.74,-0.9,1.16
2021-03-04 17:30:41.9040,-0.15,-0.85,-1.08,1.38
2021-03-04 17:30:41.9140,-0.29,-0.53,-1.15,1.29
2021-03-04 17:30:41.9250,-0.36,0.25,-1.2,1.27
2021-03-04 17:30:41.9440,-0.23,1.08,-1.26,1.67
2021-03-04 17:30:41.9460,-0.04,1.47,-1.2,1.89
2021-03-04 17:30:41.9530,0.07,1.54,-1.06,1.87
2021-03-04 17:30:41.9630,0.14,1.69,-0.92,1.92
2021-03-04 17:30:41.9730,0.27,1.91,-0.69,2.04
2021-03-04 17:30:41.9840,0.54,2.14,-0.36,2.23
2021-03-04 17:30:41.9930,0.88,2.3,-0.12,2.46
2021-03-04 17:30:42.0030,1.36,2.26,0.08,2.63
2021-03-04 17:30:42.0140,1.87,1.94,0.29,2.71
2021-03-04 17:30:42.0240,2.26,1.41,0.46,2.7
2021-03-04 17:30:42.0430,2.47,0.82,0.56,2.66
2021-03-04 17:30:42.0450,2.42,0.23,0.54,2.49
2021-03-04 17:30:42.0530,2.13,-0.34,0.32,2.18
2021-03-04 17:30:42.0630,1.72,-0.78,-0.02,1.88
2021-03-04 17:30:42.0730,1.36,-1.04,-0.36,1.74
2021-03-04 17:30:42.0830,1.09,-1.1,-0.62,1.66
2021-03-04 17:30:42.0930,0.84,-0.97,-0.88,1.55
2021-03-04 17:30:42.1030,0.65,-0.69,-1.15,1.49
2021-03-04 17:30:42.1130,0.58,-0.28,-1.27,1.42
2021-03-04 17:30:42.1240,0.64,0.16,-1.23,1.39
2021-03-04 17:30:42.1440,0.73,0.5,-1.08,1.39
2021-03-04 17:30:42.1460,0.76,0.61,-0.93,1.34
2021-03-04 17:30:42.1520,0.71,0.56,-0.8,1.2
2021-03-04 17:30:42.1620,0.62,0.47,-0.67,1.02
2021-03-04 17:30:42.1720,0.53,0.28,-0.49,0.77
2021-03-04 17:30:42.1820,0.49,0.05,-0.35,0.6
2021-03-04 17:30:42.1920,0.48,-0.15,-0.28,0.57
2021-03-04 17:30:42.2020,0.51,-0.32,-0.29,0.66
2021-03-04 17:30:42.2130,0.61,-0.42,-0.3,0.79
2021-03-04 17:30:42.2230,0.72,-0.48,-0.31,0.91
2021-03-04 17:30:42.2410,0.8,-0.58,-0.34,1.04
2021-03-04 17:30:42.2440,0.84,-0.7,-0.42,1.17
2021-03-04 17:30:42.2510,0.86,-0.8,-0.49,1.27
2021-03-04 17:30:42.2610,0.89,-0.8,-0.51,1.3
2021-03-04 17:30:42.2710,0.94,-0.69,-0.45,1.24
2021-03-04 17:30:42.2810,1.01,-0.5,-0.31,1.16
2021-03-04 17:30:42.2920,1.04,-0.32,-0.15,1.09
2021-03-04 17:30:42.3010,1.03,-0.2,0.05,1.05
2021-03-04 17:30:42.3120,0.96,-0.19,0.19,0.99
2021-03-04 17:30:42.3220,0.88,-0.29,0.25,0.95
2021-03-04 17:30:42.3420,0.83,-0.38,0.28,0.95
2021-03-04 17:30:42.3450,0.78,-0.42,0.22,0.91
2021-03-04 17:30:42.3500,0.74,-0.34,0.09,0.81
2021-03-04 17:30:42.3610,0.7,-0.08,-0.12,0.71
2021-03-04 17:30:42.3710,0.67,0.25,-0.35,0.79
2021-03-04 17:30:42.3810,0.62,0.63,-0.55,1.04
2021-03-04 17:30:42.3910,0.58,0.98,-0.71,1.34
2021-03-04 17:30:42.4010,0.55,1.32,-0.74,1.61
2021-03-04 17:30:42.4120,0.51,1.66,-0.66,1.85
2021-03-04 17:30:42.4200,0.44,1.78,-0.5,1.9
2021-03-04 17:30:42.4410,0.35,1.6,-0.26,1.65
2021-03-04 17:30:42.4440,0.24,1.23,-0.06,1.25
2021-03-04 17:30:42.4500,0.27,0.75,0.07,0.8
2021-03-04 17:30:42.4600,0.35,0.28,0.22,0.49
2021-03-04 17:30:42.4700,0.4,-0.13,0.22,0.47
2021-03-04 17:30:42.4800,0.39,-0.44,0.17,0.61
2021-03-04 17:30:42.4900,0.34,-0.62,-0.01,0.7
2021-03-04 17:30:42.5000,0.25,-0.72,-0.32,0.82
2021-03-04 17:30:42.5110,0.16,-0.77,-0.68,1.03
2021-03-04 17:30:42.5200,0.11,-0.74,-1.03,1.27
2021-03-04 17:30:42.5400,0.09,-0.63,-1.26,1.41
2021-03-04 17:30:42.5420,0.11,-0.47,-1.38,1.46
2021-03-04 17:30:42.5490,0.19,-0.24,-1.42,1.45
2021-03-04 17:30:42.5590,0.34,0.04,-1.27,1.31
2021-03-04 17:30:42.5700,0.52,0.29,-0.98,1.14
2021-03-04 17:30:42.5790,0.67,0.45,-0.6,1.0
2021-03-04 17:30:42.5890,0.73,0.47,-0.21,0.89
2021-03-04 17:30:42.5990,0.66,0.4,0.1,0.77
2021-03-04 17:30:42.6100,0.55,0.32,0.29,0.69
2021-03-04 17:30:42.6190,0.42,0.21,0.41,0.62
2021-03-04 17:30:42.6400,0.24,0.12,0.42,0.49
2021-03-04 17:30:42.6420,0.06,0.05,0.38,0.38
2021-03-04 17:30:42.6490,-0.1,-0.03,0.26,0.28
2021-03-04 17:30:42.6590,-0.21,-0.06,0.03,0.22
2021-03-04 17:30:42.6690,-0.32,-0.07,-0.29,0.43
2021-03-04 17:30:42.6790,-0.3,-0.09,-0.57,0.65
2021-03-04 17:30:42.6890,-0.23,-0.11,-0.74,0.78
2021-03-04 17:30:42.6990,-0.13,-0.11,-0.89,0.9
2021-03-04 17:30:42.7090,-0.05,-0.05,-1.05,1.05
2021-03-04 17:30:42.7190,0.04,0.02,-1.14,1.14
2021-03-04 17:30:42.7370,0.14,0.11,-1.16,1.17
2021-03-04 17:30:42.7400,0.2,0.17,-1.09,1.12
2021-03-04 17:30:42.7480,0.24,0.23,-0.87,0.93
2021-03-04 17:30:42.7580,0.28,0.23,-0.58,0.68
2021-03-04 17:30:42.7680,0.31,0.22,-0.25,0.45
2021-03-04 17:30:42.7780,0.33,0.21,0.06,0.39
2021-03-04 17:30:42.7880,0.3,0.22,0.27,0.45
2021-03-04 17:30:42.7980,0.25,0.22,0.43,0.54
2021-03-04 17:30:42.8090,0.16,0.18,0.52,0.57
2021-03-04 17:30:42.8180,0.03,0.12,0.49,0.5
2021-03-04 17:30:42.8380,-0.08,0.11,0.4,0.42
2021-03-04 17:30:42.8410,-0.2,0.14,0.2,0.31
2021-03-04 17:30:42.8470,-0.28,0.17,-0.02,0.32
2021-03-04 17:30:42.8570,-0.33,0.17,-0.25,0.44
2021-03-04 17:30:42.8670,-0.33,0.14,-0.44,0.56
2021-03-04 17:30:42.8780,-0.32,0.15,-0.59,0.68
2021-03-04 17:30:42.8870,-0.29,0.19,-0.69,0.77
2021-03-04 17:30:42.8970,-0.19,0.24,-0.71,0.77
2021-03-04 17:30:42.9070,-0.11,0.3,-0.68,0.75
2021-03-04 17:30:42.9170,-0.05,0.31,-0.59,0.66
2021-03-04 17:30:42.9360,-0.01,0.28,-0.45,0.53
2021-03-04 17:30:42.9380,-0.01,0.26,-0.33,0.42
2021-03-04 17:30:42.9470,-0.04,0.2,-0.25,0.32
2021-03-04 17:30:42.9570,-0.07,0.16,-0.2,0.26
2021-03-04 17:30:42.9670,-0.09,0.19,-0.14,0.25
2021-03-04 17:30:42.9770,-0.1,0.26,-0.06,0.28
2021-03-04 17:30:42.9870,-0.09,0.36,0.02,0.37
2021-03-04 17:30:42.9970,-0.07,0.47,0.02,0.47
2021-03-04 17:30:43.0080,-0.05,0.6,-0.07,0.6
2021-03-04 17:30:43.0170,-0.02,0.73,-0.14,0.74
2021-03-04 17:30:43.0360,0.04,0.88,-0.22,0.9
2021-03-04 17:30:43.0380,0.09,0.92,-0.3,0.97
2021-03-04 17:30:43.0460,0.15,0.88,-0.4,0.97
2021-03-04 17:30:43.0560,0.18,0.86,-0.49,1.0
2021-03-04 17:30:43.0660,0.25,0.82,-0.56,1.02
2021-03-04 17:30:43.0760,0.26,0.75,-0.57,0.97
2021-03-04 17:30:43.0860,0.27,0.61,-0.49,0.82
2021-03-04 17:30:43.0960,0.27,0.42,-0.39,0.63
2021-03-04 17:30:43.1080,0.25,0.15,-0.23,0.37
2021-03-04 17:30:43.1160,0.18,-0.17,-0.01,0.24
2021-03-04 17:30:43.1350,0.06,-0.47,0.18,0.5
2021-03-04 17:30:43.1370,-0.08,-0.71,0.33,0.78
2021-03-04 17:30:43.1450,-0.23,-0.86,0.39,0.97
2021-03-04 17:30:43.1560,-0.36,-0.96,0.3,1.06
2021-03-04 17:30:43.1650,-0.44,-0.96,0.14,1.06
2021-03-04 17:30:43.1750,-0.45,-0.83,-0.06,0.94
2021-03-04 17:30:43.1850,-0.39,-0.68,-0.27,0.82
2021-03-04 17:30:43.1950,-0.28,-0.56,-0.45,0.77
2021-03-04 17:30:43.2060,-0.14,-0.47,-0.58,0.75
2021-03-04 17:30:43.2150,-0.01,-0.39,-0.61,0.72
2021-03-04 17:30:43.2340,0.1,-0.32,-0.6,0.68
2021-03-04 17:30:43.2360,0.22,-0.24,-0.5,0.59
2021-03-04 17:30:43.2450,0.3,-0.13,-0.39,0.5
2021-03-04 17:30:43.2550,0.29,-0.07,-0.27,0.4
2021-03-04 17:30:43.2650,0.21,-0.12,-0.13,0.27
2021-03-04 17:30:43.2750,0.15,-0.25,0.1,0.3
2021-03-04 17:30:43.2850,0.11,-0.35,0.32,0.48
2021-03-04 17:30:43.2950,0.03,-0.43,0.54,0.69
2021-03-04 17:30:43.3060,-0.05,-0.46,0.68,0.82
2021-03-04 17:30:43.3150,-0.14,-0.34,0.7,0.79
2021-03-04 17:30:43.3350,-0.23,-0.1,0.7,0.74
2021-03-04 17:30:43.3370,-0.31,0.26,0.54,0.67
2021-03-04 17:30:43.3440,-0.35,0.64,0.3,0.78
2021-03-04 17:30:43.3550,-0.39,0.85,0.1,0.94
2021-03-04 17:30:43.3640,-0.31,0.83,-0.04,0.88
2021-03-04 17:30:43.3740,-0.19,0.69,-0.15,0.73
2021-03-04 17:30:43.3840,-0.04,0.51,-0.27,0.57
2021-03-04 17:30:43.3940,0.16,0.36,-0.46,0.6
2021-03-04 17:30:43.4050,0.37,0.23,-0.63,0.76
2021-03-04 17:30:43.4140,0.56,0.13,-0.64,0.86
2021-03-04 17:30:43.4340,0.69,0.03,-0.51,0.85
2021-03-04 17:30:43.4370,0.76,-0.03,-0.3,0.81
2021-03-04 17:30:43.4430,0.77,-0.1,-0.03,0.77
2021-03-04 17:30:43.4540,0.66,-0.02,0.16,0.67
2021-03-04 17:30:43.4640,0.51,0.06,0.28,0.58
2021-03-04 17:30:43.4730,0.4,0.01,0.37,0.54
2021-03-04 17:30:43.4830,0.36,-0.18,0.42,0.58
2021-03-04 17:30:43.4930,0.36,-0.41,0.42,0.68
2021-03-04 17:30:43.5040,0.33,-0.53,0.37,0.72
2021-03-04 17:30:43.5140,0.26,-0.52,0.34,0.67
2021-03-04 17:30:43.5350,0.15,-0.42,0.33,0.55
2021-03-04 17:30:43.5370,0.03,-0.23,0.25,0.34
2021-03-04 17:30:43.5430,-0.1,-0.02,0.12,0.15
2021-03-04 17:30:43.5530,-0.23,0.16,-0.05,0.28
2021-03-04 17:30:43.5630,-0.34,0.3,-0.19,0.49
2021-03-04 17:30:43.5730,-0.43,0.39,-0.3,0.65
2021-03-04 17:30:43.5830,-0.48,0.3,-0.42,0.7
2021-03-04 17:30:43.5940,-0.5,0.11,-0.48,0.7
2021-03-04 17:30:43.6020,-0.52,0.02,-0.47,0.7
2021-03-04 17:30:43.6130,-0.54,0.09,-0.36,0.65
2021-03-04 17:30:43.6320,-0.49,0.21,-0.16,0.55
2021-03-04 17:30:43.6340,-0.44,0.28,0.02,0.52
2021-03-04 17:30:43.6420,-0.39,0.3,0.13,0.5
2021-03-04 17:30:43.6520,-0.35,0.23,0.26,0.49
2021-03-04 17:30:43.6620,-0.27,0.12,0.33,0.44
2021-03-04 17:30:43.6720,-0.2,0.05,0.36,0.41
2021-03-04 17:30:43.6830,-0.17,0.02,0.33,0.37
2021-03-04 17:30:43.6920,-0.14,0.0,0.25,0.28
2021-03-04 17:30:43.7030,-0.11,-0.02,0.17,0.2
2021-03-04 17:30:43.7120,-0.08,-0.05,0.04,0.1
2021-03-04 17:30:43.7320,-0.04,-0.04,-0.1,0.11
2021-03-04 17:30:43.7340,0.02,-0.04,-0.21,0.21
2021-03-04 17:30:43.7410,0.07,-0.04,-0.33,0.33
2021-03-04 17:30:43.7520,0.14,-0.03,-0.42,0.44
2021-03-04 17:30:43.7620,0.22,-0.06,-0.42,0.47
2021-03-04 17:30:43.7710,0.29,-0.12,-0.36,0.47
2021-03-04 17:30:43.7810,0.34,-0.16,-0.26,0.45
2021-03-04 17:30:43.7920,0.33,-0.15,-0.13,0.38
2021-03-04 17:30:43.8010,0.28,-0.11,0.04,0.3
2021-03-04 17:30:43.8120,0.21,-0.05,0.22,0.3
2021-03-04 17:30:43.8310,0.13,0.05,0.39,0.41
2021-03-04 17:30:43.8330,0.03,0.12,0.48,0.49
2021-03-04 17:30:43.8410,-0.09,0.16,0.5,0.53
2021-03-04 17:30:43.8510,-0.22,0.14,0.43,0.5
2021-03-04 17:30:43.8610,-0.31,0.08,0.29,0.43
2021-03-04 17:30:43.8710,-0.37,0.02,0.1,0.38
2021-03-04 17:30:43.8810,-0.38,0.01,-0.08,0.38
2021-03-04 17:30:43.8910,-0.36,0.02,-0.22,0.42
2021-03-04 17:30:43.9020,-0.34,0.04,-0.35,0.48
2021-03-04 17:30:43.9110,-0.27,0.06,-0.42,0.5
2021-03-04 17:30:43.9290,-0.16,0.07,-0.41,0.44
2021-03-04 17:30:43.9310,-0.04,0.04,-0.38,0.38
2021-03-04 17:30:43.9400,0.06,0.0,-0.3,0.3
2021-03-04 17:30:43.9500,0.13,-0.04,-0.21,0.25
2021-03-04 17:30:43.9600,0.17,-0.09,-0.07,0.2
2021-03-04 17:30:43.9700,0.19,-0.1,0.04,0.21
2021-03-04 17:30:43.9800,0.19,-0.08,0.1,0.22
2021-03-04 17:30:43.9900,0.14,-0.05,0.13,0.19
2021-03-04 17:30:44.0000,0.07,-0.03,0.14,0.15
2021-03-04 17:30:44.0110,0.0,-0.02,0.11,0.11
2021-03-04 17:30:44.0300,-0.04,-0.04,0.07,0.09
2021-03-04 17:30:44.0320,-0.04,-0.05,0.01,0.06
2021-03-04 17:30:44.0390,-0.02,-0.02,-0.01,0.03
2021-03-04 17:30:44.0490,0.01,0.02,0.03,0.03
2021-03-04 17:30:44.0600,0.03,0.03,0.09,0.09
2021-03-04 17:30:44.0700,0.01,0.04,0.12,0.12
2021-03-04 17:30:44.0800,-0.05,0.08,0.13,0.16
2021-03-04 17:30:44.0890,-0.13,0.07,-0.03,0.15
2021-03-04 17:30:44.0990,-0.17,-0.16,-0.8,0.83
2021-03-04 17:30:44.1110,-0.2,-0.22,-1.82,1.84
2021-03-04 17:30:44.1310,-0.33,-0.06,-1.69,1.72
2021-03-04 17:30:44.1330,-0.5,0.09,-1.19,1.29
2021-03-04 17:30:44.1390,-0.53,0.25,-0.34,0.67
2021-03-04 17:30:44.1490,-0.38,0.16,0.43,0.59
2021-03-04 17:30:44.1590,-0.18,0.04,0.8,0.82
2021-03-04 17:30:44.1690,-0.02,0.01,1.04,1.04
2021-03-04 17:30:44.1790,0.04,0.03,1.02,1.02
2021-03-04 17:30:44.1890,0.03,0.14,0.8,0.81
2021-03-04 17:30:44.2000,0.2,0.28,0.69,0.77
2021-03-04 17:30:44.2090,0.25,0.26,0.72,0.8
2021-03-04 17:30:44.2290,0.09,0.1,0.61,0.62
2021-03-04 17:30:44.2300,0.17,-0.19,0.54,0.59
2021-03-04 17:30:44.2380,0.02,-0.49,0.13,0.5
2021-03-04 17:30:44.2480,-0.4,-0.52,-0.28,0.71
2021-03-04 17:30:44.2580,-0.23,-0.1,-0.65,0.69
2021-03-04 17:30:44.2680,0.88,0.38,-0.8,1.24
2021-03-04 17:30:44.2780,1.84,0.81,0.21,2.02
2021-03-04 17:30:44.2880,0.94,0.73,2.03,2.35
2021-03-04 17:30:44.2980,0.44,0.19,2.05,2.1
2021-03-04 17:30:44.3080,0.02,-0.22,0.96,0.98
2021-03-04 17:30:44.3260,-0.36,-0.49,0.28,0.66
2021-03-04 17:30:44.3280,-0.61,-0.49,-0.17,0.8
2021-03-04 17:30:44.3380,-0.72,-0.41,-0.63,1.04
2021-03-04 17:30:44.3480,-0.64,-0.47,-0.99,1.26
2021-03-04 17:30:44.3580,-0.45,-0.53,-1.24,1.42
2021-03-04 17:30:44.3680,-0.27,-0.18,-1.39,1.42
2021-03-04 17:30:44.3780,-0.03,0.21,-1.4,1.41
2021-03-04 17:30:44.3890,0.09,0.47,-1.1,1.19
2021-03-04 17:30:44.3970,0.01,0.36,-0.72,0.8
2021-03-04 17:30:44.4080,-0.21,-0.21,-0.33,0.44
2021-03-04 17:30:44.4260,-0.31,-0.42,0.04,0.52
2021-03-04 17:30:44.4280,-0.3,-0.09,0.41,0.51
2021-03-04 17:30:44.4370,-0.17,0.32,0.66,0.75
2021-03-04 17:30:44.4470,-0.04,0.34,0.8,0.87
2021-03-04 17:30:44.4570,0.51,0.19,0.91,1.06
2021-03-04 17:30:44.4670,1.73,0.13,1.52,2.3
2021-03-04 17:30:44.4770,1.53,0.06,1.94,2.47
2021-03-04 17:30:44.4880,1.35,-0.14,1.7,2.17
2021-03-04 17:30:44.4970,1.22,-0.55,1.44,1.96
2021-03-04 17:30:44.5070,0.87,-0.96,1.49,1.97
2021-03-04 17:30:44.5270,0.33,-0.89,1.53,1.8
