time,X_value,Y_value,Z_value
1.0189,0.07312,0.02278,-0.06512
1.0225,0.07738,0.02118,-0.06353
1.0229,0.07525,0.01905,-0.06353
1.0255,0.07631,0.01212,-0.05927
1.0271,0.07898,0.01479,-0.05607
1.0298,0.07844,0.01053,-0.05287
1.0315,0.07631,0.00733,-0.05181
1.0334,0.07578,0.00946,-0.04808
1.0353,0.07578,0.00573,-0.04915
1.0374,0.07844,0.00520,-0.04648
1.0393,0.07152,0.00520,-0.04435
1.0421,0.07471,0.00467,-0.04169
1.0432,0.06886,-0.00013,-0.03956
1.0454,0.06353,-0.00279,-0.03743
1.0469,0.06033,-0.00439,-0.03476
1.0497,0.05874,-0.00705,-0.03104
1.0508,0.05128,-0.00971,-0.02731
1.0546,0.04808,-0.00812,-0.02518
1.0551,0.04276,-0.00599,-0.02518
1.0572,0.03583,-0.00812,-0.02411
1.0594,0.02891,-0.00971,-0.02251
1.0645,0.02305,-0.01184,-0.02092
1.0646,0.01826,-0.01451,-0.01932
1.0657,0.01772,-0.01504,-0.01932
1.0858,0.01346,-0.01451,-0.01932
1.0860,0.00814,-0.01824,-0.01719
1.0860,0.00707,-0.01877,-0.01559
1.0861,0.00387,-0.02037,-0.01506
1.0862,-0.00092,-0.01930,-0.01239
1.0862,-0.00518,-0.02037,-0.01186
1.0863,-0.00518,-0.02037,-0.01080
1.0864,-0.01051,-0.01664,-0.00920
1.0865,-0.01210,-0.01770,-0.00920
1.0865,-0.01637,-0.01824,-0.00707
1.0869,-0.01796,-0.01611,-0.00760
1.0897,-0.02116,-0.01504,-0.00707
1.0907,-0.02169,-0.01557,-0.00547
1.0932,-0.02276,-0.01344,0.00039
1.0963,-0.02595,-0.01504,0.00092
1.0976,-0.02755,-0.01557,0.00518
1.1067,-0.02382,-0.01238,0.00785
1.1067,-0.02755,-0.01611,0.00998
1.1068,-0.02595,-0.01717,0.01317
1.1068,-0.02808,-0.01611,0.01797
1.1069,-0.02968,-0.01770,0.02223
1.1108,-0.02595,-0.02196,0.02383
1.1109,-0.03021,-0.01983,0.03181
1.1131,-0.02915,-0.02516,0.03501
1.1143,-0.02595,-0.02516,0.03767
1.1171,-0.02702,-0.02569,0.04193
1.1187,-0.03021,-0.02303,0.04353
1.1230,-0.02755,-0.02356,0.04407
1.1231,-0.02808,-0.02356,0.04460
1.1255,-0.02862,-0.02143,0.04726
1.1262,-0.02968,-0.02303,0.04939
1.1300,-0.03128,-0.02250,0.04779
1.1301,-0.02862,-0.02463,0.04939
1.1330,-0.02915,-0.02409,0.04779
1.1342,-0.02968,-0.02516,0.04779
1.1385,-0.02702,-0.02409,0.04939
1.1385,-0.02702,-0.02356,0.04886
1.1404,-0.02808,-0.02409,0.04673
1.1421,-0.02542,-0.02037,0.04833
1.1450,-0.02329,-0.01611,0.04620
1.1463,-0.02542,-0.01664,0.04300
1.1506,-0.01903,-0.01184,0.04513
1.1506,-0.01903,-0.01344,0.04193
1.1526,-0.01637,-0.00865,0.04193
1.1541,-0.01104,-0.00758,0.04407
1.1565,-0.01264,-0.00758,0.04140
1.1586,-0.01157,-0.00812,0.03927
1.1606,-0.01423,-0.00119,0.03927
1.1621,-0.01317,0.00307,0.03980
1.1656,-0.01637,0.01372,0.03927
1.1666,-0.02009,0.02011,0.04087
1.1688,-0.02649,0.02810,0.04460
1.1700,-0.03181,0.03130,0.04247
1.1734,-0.04033,0.03449,0.04833
1.1746,-0.04619,0.03929,0.05472
1.1764,-0.05525,0.03876,0.06164
1.1785,-0.06590,0.04195,0.06963
1.1806,-0.07389,0.03982,0.07762
1.1821,-0.08188,0.03663,0.08508
1.1845,-0.09200,0.03449,0.09520
1.1860,-0.09892,0.02917,0.10159
1.1897,-0.10585,0.02544,0.11171
1.1958,-0.11277,0.02331,0.11863
1.1960,-0.11916,0.02224,0.12130
1.1960,-0.12555,0.01639,0.12822
1.1973,-0.12769,0.01319,0.13035
1.1987,-0.13195,0.00946,0.12662
1.2207,-0.13301,0.01159,0.12662
1.2207,-0.13195,0.01266,0.12503
1.2207,-0.13408,0.01479,0.12609
1.2209,-0.12715,0.00999,0.12503
1.2210,-0.12076,0.00573,0.12236
1.2210,-0.11277,0.00360,0.11810
1.2210,-0.10318,-0.00599,0.11384
1.2211,-0.09626,-0.00492,0.10745
1.2211,-0.08507,-0.01291,0.10159
1.2211,-0.06856,-0.01611,0.09680
1.2270,-0.05631,-0.01930,0.08561
1.2277,-0.04300,-0.03049,0.07336
1.2277,-0.02862,-0.03794,0.06803
1.2277,-0.01583,-0.04433,0.05632
1.2284,-0.00145,-0.05339,0.04140
1.2299,0.01240,-0.06138,0.03288
1.2323,0.02625,-0.06884,0.02223
1.2342,0.03690,-0.07789,0.01104
1.2356,0.03956,-0.08801,0.00572
1.2373,0.04489,-0.09334,0.00039
1.2405,0.04915,-0.10985,-0.00707
1.2412,0.04808,-0.11731,-0.00707
1.2458,0.03530,-0.11571,-0.01186
1.2458,0.02571,-0.11358,-0.00813
1.2478,0.01346,-0.10772,-0.01080
1.2491,-0.00145,-0.10985,-0.00707
1.2522,-0.01317,-0.11890,-0.00068
1.2535,-0.03021,-0.12103,-0.00440
1.2600,-0.05365,-0.11198,-0.00068
1.2652,-0.07123,-0.09547,0.00944
1.2653,-0.09040,-0.08481,0.02010
