time,X_value,Y_value,Z_value
0.5167,-0.00145,-0.00492,-0.00653
0.5168,0.00015,-0.00385,-0.00600
0.5168,0.00015,-0.00385,-0.00547
0.5168,0.00281,-0.00758,-0.00653
0.5202,0.00015,-0.00812,-0.00387
0.5211,-0.00039,-0.00865,-0.00547
0.5234,-0.00198,-0.00971,-0.00174
0.5243,0.00228,-0.00865,-0.00387
0.5268,0.00068,-0.00971,-0.00121
0.5282,0.00281,-0.01078,0.00092
0.5311,0.00015,-0.01078,0.00039
0.5364,0.00334,-0.01025,0.00145
0.5364,-0.00198,-0.01344,0.00092
0.5425,-0.00145,-0.01078,0.00359
0.5425,-0.00145,-0.00971,0.00199
0.5425,-0.00198,-0.00758,0.00305
0.5496,-0.00571,-0.01078,0.00412
0.5595,-0.00358,-0.01025,0.00518
0.5595,-0.00571,-0.01025,0.00572
0.5596,-0.00891,-0.01238,0.00731
0.5596,-0.01370,-0.01025,0.00678
0.5597,-0.01157,-0.01238,0.00572
0.5597,-0.01370,-0.00812,0.00518
0.5598,-0.01423,-0.00918,0.00678
0.5598,-0.01637,-0.00918,0.01051
0.5614,-0.01051,-0.00758,0.01051
0.5635,-0.01210,-0.00865,0.01051
0.5650,-0.00997,-0.00705,0.00998
0.5692,-0.00891,-0.00705,0.00998
0.5767,-0.00678,-0.00758,0.01211
0.5767,-0.01051,-0.00545,0.01157
0.5767,-0.00625,-0.00918,0.00944
0.5796,-0.00838,-0.01025,0.01211
0.5797,-0.00678,-0.00812,0.01211
0.5797,-0.00571,-0.01078,0.00891
0.5803,-0.00731,-0.00971,0.01157
0.5836,-0.01051,-0.01131,0.01157
0.5845,-0.00997,-0.01078,0.00891
0.5865,-0.01370,-0.01025,0.00998
0.5880,-0.01423,-0.01184,0.00572
0.5906,-0.01796,-0.01504,0.00678
0.5920,-0.01796,-0.01344,0.00891
0.5946,-0.02116,-0.01291,0.00891
0.5958,-0.01850,-0.01291,0.00625
0.5986,-0.02116,-0.01717,0.00572
0.6004,-0.02009,-0.01344,0.00572
0.6024,-0.02276,-0.01877,0.00518
0.6045,-0.02276,-0.01717,0.00518
0.6072,-0.02276,-0.01664,0.00625
0.6092,-0.02649,-0.01824,0.00838
0.6106,-0.02382,-0.02090,0.00572
0.6121,-0.02649,-0.01930,0.00465
0.6145,-0.02382,-0.01717,0.00199
0.6193,-0.02116,-0.01877,0.00252
0.6196,-0.02063,-0.01877,0.00145
0.6208,-0.01743,-0.01930,0.00092
0.6233,-0.01743,-0.01824,0.00412
0.6247,-0.01530,-0.01451,-0.00068
0.6273,-0.01210,-0.01451,0.00145
0.6287,-0.01051,-0.01557,-0.00014
0.6312,-0.01264,-0.01184,-0.00068
0.6339,-0.00891,-0.01238,0.00412
0.6354,-0.00731,-0.00918,0.00145
0.6366,-0.00465,-0.00758,0.00092
0.6395,0.00015,-0.00545,-0.00121
0.6407,-0.00039,-0.00013,-0.00068
0.6431,0.00547,0.00041,0.00039
0.6449,0.00654,-0.00226,-0.00121
0.6475,0.00707,0.00200,0.00412
0.6489,0.00601,0.00467,0.00412
0.6515,0.00867,0.00413,0.00252
0.6529,0.01027,0.00360,0.00359
0.6594,0.01080,0.00413,0.00359
0.6594,0.01186,0.00627,0.00465
0.6594,0.01080,0.00520,0.00145
0.6606,0.01506,0.00786,0.00412
0.6628,0.01453,0.00680,0.00625
0.6644,0.01240,0.00786,0.00359
0.6668,0.01346,0.00946,0.00305
0.6684,0.01293,0.00999,0.00731
0.6712,0.01293,0.00946,0.00359
0.6726,0.01027,0.01106,0.00465
0.6751,0.00973,0.01106,0.00678
0.6764,0.00973,0.01266,0.00305
0.6791,0.00867,0.01319,0.00518
0.6805,0.00760,0.01319,0.00199
0.6828,0.00494,0.00999,-0.00068
0.6846,0.00920,0.01319,0.00145
0.6867,0.00654,0.01106,0.00092
0.6884,0.00814,0.01159,0.00252
0.6920,0.00441,0.01212,-0.00121
0.6949,0.00441,0.01319,-0.00068
0.7005,0.00920,0.01905,0.00039
0.7006,0.01080,0.01532,-0.00121
0.7188,0.01240,0.01798,-0.00121
0.7189,0.01186,0.02065,0.00039
0.7189,0.01399,0.01852,-0.00068
0.7190,0.01719,0.01798,-0.00174
0.7190,0.01293,0.01745,-0.00387
0.7191,0.01666,0.02171,-0.00227
0.7191,0.01506,0.02544,0.00039
0.7192,0.01399,0.02278,-0.00174
0.7192,0.01506,0.02491,0.00092
0.7193,0.01399,0.02331,-0.00068
0.7248,0.01293,0.02118,-0.00174
0.7250,0.01346,0.02171,-0.00174
0.7250,0.01293,0.02224,-0.00174
0.7257,0.00814,0.02011,0.00039
0.7273,0.00920,0.02278,0.00092
0.7333,0.01027,0.02278,0.00199
0.7333,0.00601,0.01905,0.00092
0.7334,0.00547,0.02331,0.00199
0.7363,0.00920,0.02118,0.00199
0.7404,0.00654,0.02491,0.00305
0.7404,0.00601,0.02224,0.00252
0.7425,0.00494,0.02278,0.00252
0.7425,0.00334,0.02011,0.00359
0.7453,0.00121,0.02437,0.00305
0.7465,0.00228,0.02384,0.00572
0.7479,-0.00145,0.02597,0.00359
0.7505,0.00174,0.02597,0.00731
0.7521,0.00228,0.02597,0.00092
0.7598,-0.00145,0.02810,0.00465
0.7600,-0.00252,0.02917,0.00359
0.7648,0.00281,0.02864,0.00412
0.7723,0.00015,0.02917,0.00359
0.7723,0.00281,0.03130,0.00465
0.7723,0.00547,0.02970,0.00625
0.7724,0.00228,0.03183,0.00412
0.7724,0.00654,0.02970,0.00518
0.7724,0.00814,0.03183,0.00572
0.7724,0.00601,0.03023,0.00465
0.7740,0.00814,0.03236,0.00145
0.7795,0.00814,0.03343,0.00305
0.7795,0.00814,0.03343,0.00199
0.7795,0.00654,0.03556,0.00199
0.7809,0.00867,0.03556,0.00199
0.7830,0.00920,0.03769,0.00465
0.7851,0.01186,0.04035,0.00412
0.7869,0.01293,0.04248,0.00199
0.7893,0.01186,0.04621,0.00359
0.7908,0.01293,0.04728,0.00199
0.7934,0.01453,0.04994,0.00145
0.7945,0.01293,0.05420,0.00412
0.7972,0.01453,0.05793,0.00305
0.7985,0.01506,0.05793,0.00305
0.8010,0.01559,0.05740,0.00305
0.8026,0.01879,0.05793,0.00305
0.8047,0.01772,0.05420,0.00252
0.8064,0.02039,0.04994,0.00518
0.8088,0.02039,0.04728,0.00412
0.8115,0.02145,0.03982,0.00412
0.8136,0.02092,0.03183,0.00518
0.8207,0.01826,0.02331,0.00518
0.8207,0.01826,0.02118,0.00678
0.8208,0.01826,0.01266,0.00838
0.8211,0.01453,0.00520,0.00518
0.8329,0.01293,-0.00066,0.00944
0.8330,0.01186,-0.00439,0.01157
0.8331,0.00547,-0.00758,0.01157
0.8331,0.00547,-0.00865,0.01477
0.8332,0.00494,-0.00812,0.01743
0.8332,0.00121,-0.01131,0.01637
0.8347,0.00068,-0.00705,0.01477
0.8368,-0.00305,-0.00545,0.01371
