time,ax,ay,az,atotal
2021-03-04 17:28:17.0890,-0.14,-0.06,0.02,0.15
2021-03-04 17:28:17.1070,-0.15,-0.04,-0.02,0.15
2021-03-04 17:28:17.1090,-0.13,0.0,-0.06,0.14
2021-03-04 17:28:17.1180,-0.11,0.05,-0.1,0.15
2021-03-04 17:28:17.1280,-0.08,0.1,-0.15,0.19
2021-03-04 17:28:17.1380,-0.08,0.14,-0.15,0.22
2021-03-04 17:28:17.1480,-0.12,0.16,-0.18,0.26
2021-03-04 17:28:17.1590,-0.19,0.13,-0.23,0.32
2021-03-04 17:28:17.1680,-0.21,0.08,-0.25,0.33
2021-03-04 17:28:17.1780,-0.19,0.03,-0.2,0.27
2021-03-04 17:28:17.1880,-0.16,-0.02,-0.16,0.22
2021-03-04 17:28:17.2080,-0.04,-0.11,-0.13,0.17
2021-03-04 17:28:17.2100,0.03,-0.16,-0.1,0.19
2021-03-04 17:28:17.2180,0.1,-0.11,-0.08,0.16
2021-03-04 17:28:17.2280,0.29,-0.03,-0.09,0.3
2021-03-04 17:28:17.2380,0.4,0.06,-0.09,0.41
2021-03-04 17:28:17.2470,0.43,0.06,-0.12,0.45
2021-03-04 17:28:17.2580,0.41,0.01,-0.17,0.44
2021-03-04 17:28:17.2680,0.3,-0.05,-0.15,0.33
2021-03-04 17:28:17.2770,0.15,-0.1,-0.11,0.21
2021-03-04 17:28:17.2880,0.11,-0.07,-0.08,0.15
2021-03-04 17:28:17.3070,0.13,-0.01,-0.05,0.13
2021-03-04 17:28:17.3100,0.14,0.06,-0.05,0.16
2021-03-04 17:28:17.3170,0.13,0.1,-0.02,0.16
2021-03-04 17:28:17.3270,0.14,0.09,0.02,0.16
2021-03-04 17:28:17.3370,0.15,0.05,0.04,0.16
2021-03-04 17:28:17.3470,0.17,0.0,0.09,0.19
2021-03-04 17:28:17.3570,0.14,-0.04,0.16,0.21
2021-03-04 17:28:17.3670,0.08,-0.06,0.19,0.21
